,mass,energy,zenith,S125,energy_loss,he_stoch,he_stoch2,Xmax,Xo,A,m_125,m_r,m_s,m_s2,m_o,m_chi2,fit_status_m,s_r,s_o,s_mean,s_std,s_chi2,fit_status_s,charge,N,ghRedChiSqr,firstint,max_check,new_xmax,new_xo,new_lambda,fit_status,new_chi2,difference,MaxNum,waveform_weight,muon_total
5787,4,67558832.0,0.43488305656772264,1.8835142663384419,169.04237412290658,2,0,627.5365600585938,-91.9820785522461,0.0005009417022576777,4.388455716029829,0.0009375675509689146,1.0000000001,1.0000000001,4.271259772158714,0.651512565113978,1.0,0.0006119152390912973,0.8528490701720086,0.726405886025502,0.1227320500802472,0.0517225305630643,1.0,2653.8320247381926,98,62.196895599365234,1.1786147356033325,-7.53656005859375,620.0,1.0,2.0,0,,0.0,28799314.0,1.0618190182998986,645324
5788,4,5340371.5,0.28099127466248763,0.8581467262355051,14.564603284189088,6,2,626.5277709960938,4.273021221160889,0.0006420924442036186,3.788644783481249,1.0060086528335803e-10,1.0000000001,1.0000000001,3.788644770906141,0.12762490396308526,1.0,2.77526836041695e-07,0.7933496067315481,0.7322065214553911,0.060518268801290145,0.022803586902455517,1.0,797.482272669673,38,74.94742584228516,44.361106872558594,-6.52777099609375,488.337263459597,-2155.1455047682816,4.793171977517184,1,inf,-131.662736540403,2264589.75,0.0,71787
5789,4,5340371.5,0.28693162890722235,0.7682708609913935,24.893515233040958,0,0,626.5277709960938,4.273021221160889,0.0006478114743700127,3.776878651250072,0.00019375096414753998,1.0000000001,1.0000000001,3.7526597807316295,0.0863835372214094,1.0,0.0004757066792168409,0.6888099671626591,0.6618814723113372,0.06393391125556128,0.016103953661640302,1.0,334.8832893371582,46,74.94742584228516,44.361106872558594,-6.52777099609375,488.337263459597,-2155.1455047682816,4.793171977517184,1,inf,-131.662736540403,2264589.75,0.0,71787
5790,4,5340371.5,0.29253160124293354,0.8584554318104569,17.565848649063927,2,0,626.5277709960938,4.273021221160889,0.000673162274576682,4.076243094150212,0.0016277311198704088,1.0000000001,1.0000000001,3.8727767041664105,0.20487214810920595,1.0,4.3141989519460564e-06,0.7837331849709936,0.6974269387202839,0.1172683349312118,0.022359949949558866,1.0,245.93215170502663,42,74.94742584228516,44.361106872558594,-6.52777099609375,488.337263459597,-2155.1455047682816,4.793171977517184,1,inf,-131.662736540403,2264589.75,0.0,71787
5791,4,5340371.5,0.28712188841579955,0.7527076765106822,16.39911072055896,2,0,626.5277709960938,4.273021221160889,0.0006716739556795979,4.679341757884868,0.005907049816783485,1.0000000001,1.0000000001,3.940960530786932,0.1708624976382402,1.0,0.0004270899128091316,0.7132337989479491,0.6636796585632483,0.10143837781248331,0.029576079636017716,1.0,291.0334630012512,40,74.94742584228516,44.361106872558594,-6.52777099609375,488.337263459597,-2155.1455047682816,4.793171977517184,1,inf,-131.662736540403,2264589.75,13.631406761177754,71787
5792,4,5340371.5,0.28254254371686205,0.7354292531313429,34.62698281031873,3,1,626.5277709960938,4.273021221160889,0.00045181858635483886,3.8118962202625997,0.00105980631371938,1.0000000001,1.0000000001,3.679420431047677,0.05577201827462116,1.0,0.0013686427374872412,0.791770865539169,0.7303927060854727,0.06778739256639138,0.012418836319557675,1.0,441.2868757545948,18,74.94742584228516,44.361106872558594,-6.52777099609375,488.337263459597,-2155.1455047682816,4.793171977517184,1,inf,-131.662736540403,2264589.75,0.0,71787
5793,4,5340371.5,0.2857890690425271,0.7159908553890926,19.133202982773955,4,0,626.5277709960938,4.273021221160889,0.0006371956241598435,3.820598203618525,0.00040768677046513336,1.0000000001,1.0000000001,3.7696373573103834,0.12143962807903226,1.0,0.0034427895228978413,0.7600466532653637,0.690356683165745,0.10167531026625654,0.006077246546503798,1.0,158.10470642149448,32,74.94742584228516,44.361106872558594,-6.52777099609375,488.337263459597,-2155.1455047682816,4.793171977517184,1,inf,-131.662736540403,2264589.75,0.0,71787
5794,4,5340371.5,0.28204575073299676,0.7373073368001539,24.737995335604825,2,0,626.5277709960938,4.273021221160889,0.0005829155110329388,4.159013439175316,0.002755706642968395,1.0000000001,1.0000000001,3.8145501088042675,0.08005947497919048,1.0,9.175088354577496e-05,0.7555994112979215,0.7192140754396066,0.09357914358768088,0.004769692714912533,1.0,326.3935666978359,26,74.94742584228516,44.361106872558594,-6.52777099609375,488.337263459597,-2155.1455047682816,4.793171977517184,1,inf,-131.662736540403,2264589.75,0.0,71787
5795,4,5340371.5,0.2784124051534347,0.7800081744282217,17.723940439244334,3,0,626.5277709960938,4.273021221160889,0.0007013933520894527,3.6750676948347936,1.000000011827835e-10,1.0000000001,1.0000000001,3.6750676823347934,0.08972500311039631,1.0,2.7935340750813995e-06,0.8540169015969435,0.7543568142932505,0.07137618919791068,0.026032136156900552,1.0,313.2832280397415,36,74.94742584228516,44.361106872558594,-6.52777099609375,488.337263459597,-2155.1455047682816,4.793171977517184,1,inf,-131.662736540403,2264589.75,17.796938357100547,71787
5796,4,1018045.625,0.2104424780971157,0.07456608627467354,2.0489758966075846,1,0,619.4593505859375,95.90604400634766,0.0005282591816668194,3.6099499477230905,1.2876882567652357e-10,1.0000000001,1.0000000001,3.6099499316269874,0.052200139660746776,1.0,0.006083784378313997,0.7704065451709566,0.7443328917655533,0.05455412022699689,0.0035815571765476554,1.0,78.60249763727188,18,31.53651237487793,168.67149353027344,0.5406494140625,513.3066701662259,-460.9256419406708,8.338786634869905,1,inf,-106.6933298337741,496658.125,0.0,19629
