,HE_stoch_standard,HE_stoch_strong,MeanEnergyLoss,S125,Zenith
10482,2,2,1.2801165499435174,-0.1809385776849242,0.2037120710434417
10483,2,0,0.7113364747113814,-0.08249696261981841,0.19740031873549757
10484,1,1,0.3480419885401467,-0.2618487411880488,0.18581013143234815
10485,1,1,0.6078833417508671,-0.13349037793418228,0.19269520143173047
10486,1,1,1.2443215687485714,-0.3690384564553084,0.1658401786988235
10487,2,1,1.0448950952560252,-0.3118297407600692,0.17307085283999246
10488,2,2,0.8805055114141949,-0.12040709872321465,0.17505688435718048
10489,2,1,0.7902460223756704,-0.1339893107272152,0.17691669224607276
10490,2,0,0.5056409112779718,-0.09986043936239809,0.18666686604474858
10491,3,3,0.2576748305297609,-0.05740020069125817,0.2007459471816535
10492,3,1,1.0081827696889627,-0.18464897714012005,0.18225316537682268
10493,2,1,0.8681935393731859,-0.27360009840213007,0.184301369273689
10494,2,1,0.8941968117363908,-0.08675705563182848,0.18518718596768968
10495,2,1,0.7458564123992137,-0.3195356379000702,0.1865971793666068
10496,3,0,0.49859892210266576,-0.20047350783157694,0.18400816878059167
10497,2,0,1.697058189275639,0.019809973341986097,0.19173336287280263
10498,2,1,1.5174625488227624,-0.09134214721950326,0.18703325896452805
10499,5,2,1.2168166580232425,0.11620495299635576,0.18904947719857823
10500,7,1,1.6000521459732115,0.020858737952667905,0.18616167346065327
10501,1,0,1.3129495903887836,-0.0394374317014572,0.1851154744052299
10502,4,1,1.8133445148228564,-0.01671356604354292,0.18685145957632843
10503,3,1,1.4989674653553093,-0.1094558436967823,0.1863810159911483
10504,2,2,1.4494925702440329,0.02226783275185128,0.1902537403961011
10505,1,0,1.7074092300275254,0.23825314255976646,0.4360954115490534
10506,3,0,1.3826270361415953,0.26333797286283245,0.4261206710088157
10507,4,4,1.6063381134778034,0.6170044115872644,0.3476822075559678
10508,2,2,1.6647552766127336,0.4253166995082296,0.3619448652354653
10509,4,3,1.73303518019711,0.48188441562423856,0.36492821847334955
10510,3,1,1.8776239785245261,0.4761056528087022,0.3617155540938706
10511,1,1,1.5569174862295319,0.5407825716478256,0.3544127203678733
10512,2,1,1.7846620878775996,0.4537889156316126,0.3567610062256983
10513,1,1,0.9864389140662674,0.7003477231388522,0.40341576850809124
10514,1,0,0.9546376347916173,0.7418579038437016,0.40983833419121174
10515,6,3,1.9307497841787837,1.032990562276117,0.17382449562693125
10516,7,2,1.995757899534115,1.0218969456751488,0.1771057156481315
10517,7,1,1.8754053129628085,0.991249237200603,0.17734850736020125
10518,4,2,1.992232991711999,1.0077836574464003,0.17480652348430636
10519,3,2,2.01873031135661,0.9674131613878245,0.17819843950681502
10520,5,1,2.2242785598635857,1.0030883347951303,0.16926477992008238
10521,4,3,1.92777160676839,1.023374733049935,0.17694414782281065
10522,7,1,1.9195885282906222,1.0045795643216149,0.1750974791802702
10523,6,1,1.86853839571243,0.9970267095718541,0.17538222999266218
10524,4,0,1.8873785337743816,1.0451638817219067,0.17560734574718584
10525,7,0,1.9653793516784952,1.0451120011528925,0.1773212872637142
10526,3,0,2.071278658520172,1.1117947033282398,0.41785544616769865
10527,4,1,2.0178284259379495,1.093289619695506,0.4172135385160334
10528,4,3,2.641286716488114,1.3495921523512981,0.36903477788857275
10529,8,2,2.4672483078620977,1.3920271532191135,0.3766668200864638
10530,2,1,2.387514472554071,1.354382037670062,0.374182917534168
10531,6,1,2.364842086586805,1.3444992427106177,0.37602127782421446
10532,4,1,2.4598960333601174,1.3592866608658802,0.3777580282118942
10533,6,1,2.2333755328358866,1.5880163937959386,0.3089603942899468
10534,3,1,2.4047999614290383,1.5397962353870271,0.30380909417450397
10535,4,0,2.188991109557319,1.5105959922699999,0.3077784989724215
10536,3,2,0.9615440755968838,-0.5812578186868413,0.14656045938148
10537,3,2,0.7681138370773719,-0.40183727741062114,0.3761394907594142
10538,1,0,0.49114798742255883,-0.45041132836385556,0.3661611741022739
10539,2,2,0.9123374556373218,-0.1966404780892299,0.3863778699606315
10540,1,1,1.0635066225497436,-0.3611735885619538,0.5252134564317354
10541,1,1,1.54534862694382,0.07804624901650485,0.21683595324086014
10542,3,1,1.6596025387446847,-0.0321319179087909,0.23372925581157844
10543,3,1,1.1100846882172815,-0.2233076450299283,0.22805076389189916
