,HE_stoch_standard,HE_stoch_strong,MeanEnergyLoss,S125,Zenith,energy,mass
13855,1,0,2.4867542025751144,1.3328909072140371,0.49885660250739994,7.308961691278432,16.0
13856,7,1,2.6280121474718885,1.4830496501486508,0.1787334037956967,7.400488495995901,16.0
13857,5,1,2.595668847880077,1.5155204327382457,0.18058698508019955,7.400488495995901,16.0
13858,5,2,2.540634192894375,1.4742865354420145,0.170269962112791,7.400488495995901,16.0
13859,5,2,2.689501536256629,1.473737049465198,0.1776716637861866,7.400488495995901,16.0
13860,3,0,2.3060316202040987,1.5907629730677053,0.4637320989577445,7.5364400559411795,16.0
13861,1,1,3.104433649608419,1.8728568984103449,0.4731504384690455,7.794428342749041,16.0
13862,3,0,3.098551461795724,2.2030040205545536,0.5363306062603148,8.18204788686707,16.0
13863,11,1,3.2652025040937502,2.4707609732078257,0.07256039610642828,8.338918814889986,16.0
13864,9,3,3.3002253216554513,2.5344340722943466,0.06721426456522028,8.338918814889986,16.0
13865,12,0,3.227722272820964,2.502924436534655,0.07272877982598525,8.338918814889986,16.0
13866,9,4,3.2679649143364458,2.526713771888354,0.07145949380293759,8.338918814889986,16.0
13867,12,2,3.2228395905741465,2.5155201278639083,0.06044154667647472,8.338918814889986,16.0
13868,11,3,3.142382917691365,2.504407953291457,0.07549166441953847,8.338918814889986,16.0
13869,4,1,3.8672851488281514,2.736413744849105,0.531671871527092,8.630968138847686,16.0
13870,3,2,3.9655417877792094,3.095504351375297,0.43592982904665467,8.875846998105404,16.0
13871,2,1,3.848938003136292,2.9989088015783274,0.4372245514860973,8.875846998105404,16.0
13872,4,1,3.845271021830086,3.3506677601062513,0.4099352335894477,9.1702638563441,16.0
13873,5,1,2.215656418774412,1.0606942983044219,0.24569663710766854,7.006367833526599,16.0
13874,6,0,2.133684896148924,1.0724629442205957,0.24446776565594952,7.006367833526599,16.0
13875,2,0,2.3467910917064168,1.3870751871071896,0.43450072663889516,7.342642654480642,16.0
13876,2,1,2.5427560603861536,1.4105722911570542,0.44306370537618234,7.342642654480642,16.0
13877,3,1,2.545142855806849,1.4235406705875855,0.4331125810841958,7.342642654480642,16.0
13878,5,1,2.3827483098136835,1.5781606830475745,0.27219857922075485,7.489306013745068,16.0
13879,5,2,2.407250929180956,1.6008405110543515,0.2773859076680045,7.489306013745068,16.0
13880,2,1,2.3343556304215456,1.5670740071183635,0.278673960172402,7.489306013745068,16.0
13881,6,4,2.574814083533869,1.5799112478325785,0.2716385081981145,7.489306013745068,16.0
13882,6,2,2.736294643612796,2.0203861839661155,0.06257902284331385,7.921846432828158,16.0
13883,10,1,2.7923678132826035,2.0008567829577384,0.05956893959563203,7.921846432828158,16.0
13884,7,1,2.711546833865504,2.027953107278977,0.06550771609954165,7.921846432828158,16.0
13885,7,2,2.9351123814407845,2.0058312788575208,0.059987656238971176,7.921846432828158,16.0
13886,7,0,2.763166317324931,2.0076733823114186,0.06998524019064378,7.921846432828158,16.0
13887,3,2,3.313962308570933,2.4341332081816995,0.4767522859766897,8.289421123712888,16.0
13888,4,2,3.0586164892426906,2.4145068234564695,0.473105478926207,8.289421123712888,16.0
13889,9,2,3.7318935825428676,3.0383743158718293,0.19500214201902732,8.876187716142399,16.0
13890,3,1,4.122977867732871,3.5579071574270973,0.44580414608148766,9.335423428575918,16.0
13891,9,3,4.476326978555247,3.7014852132822655,0.13541512325320237,9.467240556200977,16.0
13892,8,6,4.372735228568484,3.7134509177931143,0.13032686799991566,9.467240556200977,16.0
13893,5,1,2.4971498127862475,1.199725209448669,0.42020319889540936,7.180732201839246,16.0
13894,8,0,2.59738485819266,1.4948668240810914,0.17932664765624207,7.387715567400768,16.0
13895,7,2,2.48330479315833,1.4612796401794137,0.17483938082200012,7.387715567400768,16.0
13896,7,2,2.657124421382074,1.4745523513689278,0.17716698292421063,7.387715567400768,16.0
13897,8,2,2.5830816987072502,1.506755441409438,0.17555599847769487,7.387715567400768,16.0
13898,6,3,2.50388443107841,1.536393232903296,0.17909395163519815,7.387715567400768,16.0
13899,7,3,2.665927677284099,1.5692877594294128,0.16634817799328783,7.461252436903075,16.0
13900,6,2,2.6518663478932902,1.5593092893642249,0.16515942236044,7.461252436903075,16.0
13901,4,2,2.595866316645841,1.593250307012526,0.1654800522770392,7.461252436903075,16.0
13902,7,0,2.611554739684693,1.6736626233419978,0.42594836997520824,7.582517474749232,16.0
13903,3,0,2.669355938329209,1.6717162082810306,0.42689697933651827,7.582517474749232,16.0
13904,7,1,2.644398361795655,1.7924620152557935,0.22533529080863923,7.674181824897747,16.0
13905,6,1,2.5906609027821528,1.816897334454831,0.2289439369188906,7.674181824897747,16.0
13906,4,1,2.5649256026906717,1.7791636478425357,0.22156197110216747,7.674181824897747,16.0
13907,3,0,2.7283084191892915,1.829214747095623,0.2260364314810701,7.674181824897747,16.0
13908,3,2,2.9863318276510467,1.7966007452056516,0.3716292088377484,7.758428815474821,16.0
13909,1,0,3.1570229787107165,1.9387274428992622,0.4463536072989305,7.873880927742153,16.0
13910,3,0,2.94996675495365,2.078943630771633,0.4230851665082769,7.993531632531887,16.0
13911,6,3,3.0082031077694342,2.1063328832463117,0.4179983980384381,7.993531632531887,16.0
13912,5,2,3.241446113764785,2.1434365567045104,0.35807654736759575,8.019265279844335,16.0
13913,5,1,3.09763017699183,2.117559309004176,0.35939410152651563,8.019265279844335,16.0
13914,9,3,3.0775216120176427,2.3874254887525614,0.24812260420488386,8.228485730758468,16.0
13915,10,1,3.33617485747676,2.584097447986725,0.18834880813979415,8.426585999128271,16.0
13916,5,3,3.4731003468964463,3.013545339119851,0.46791064167598684,8.843816993949956,16.0
13917,6,5,3.7751097143570584,3.126990676221152,0.3886479855342482,8.915955815160643,16.0
13918,7,5,4.002253193639677,3.3613188544999693,0.2746012302393286,9.1291681987935,16.0
13919,8,5,3.979659435883082,3.460395687002471,0.26259573275346204,9.336336471189004,16.0
13920,3,2,4.628738548140801,3.5378884749056567,0.2828067402583705,9.336336471189004,16.0
13921,8,7,3.9059638865132844,3.5965767972311076,0.26898458780754764,9.336336471189004,16.0
13922,4,0,2.3552317465721666,1.024627381592503,0.4930073375372479,7.083140341704856,16.0
13923,3,1,2.5039693562528558,1.1852714191415492,0.29165585971387653,7.158070753320604,16.0
13924,1,1,2.364274781314223,1.1963507160704516,0.28940887399729753,7.158070753320604,16.0
13925,7,1,2.431853731912752,1.2232355402269794,0.288441144012737,7.158070753320604,16.0
13926,6,2,2.429746963545979,1.1990633778850492,0.28947851288943705,7.158070753320604,16.0
13927,5,1,2.3814755898340394,1.1846242209177067,0.2971274806369686,7.158070753320604,16.0
13928,5,1,2.254639059349852,1.3163323431894725,0.388457292450032,7.214050377322296,16.0
13929,2,1,2.1145412867751006,1.2852713303929892,0.3882112067964347,7.214050377322296,16.0
13930,1,0,1.9738854753116755,1.3461643557332614,0.5310951405810869,7.390797170221159,16.0
13931,9,0,2.5887793357573075,1.6624173249287795,0.17463712394830333,7.533947621189945,16.0
13932,6,1,2.5400305113047152,1.6897536285223582,0.17111972957721866,7.533947621189945,16.0
13933,6,2,2.606609501256616,1.6572785238389596,0.16979105896411495,7.533947621189945,16.0
13934,1,0,2.7473724730374482,1.760060285720435,0.4501851743752505,7.664746720017027,16.0
13935,3,0,2.7730050522377976,1.7378081313089382,0.4474935414003287,7.664746720017027,16.0
13936,6,4,2.8991847531758883,1.9005242454172224,0.13951314254800717,7.747223971811879,16.0
13937,9,1,2.9685512144436355,1.8457065673068485,0.13932355344647096,7.747223971811879,16.0
13938,7,3,3.019373007331045,1.893514946195908,0.14081772293623374,7.747223971811879,16.0
13939,6,2,3.0472353180138025,1.8764944035809785,0.14013170047940937,7.747223971811879,16.0
13940,9,1,3.043846721199336,1.8353738499892094,0.14062650996098158,7.747223971811879,16.0
13941,7,5,3.010513186904916,1.8389214537954768,0.1364590775430985,7.747223971811879,16.0
13942,8,3,2.954849582051923,1.872202264818669,0.1358138807124165,7.747223971811879,16.0
13943,3,2,2.943745133737072,2.0757195183288513,0.41400767042038344,7.961921302990765,16.0
